ball_event_id,innings_id,over_number,ball_number,striker_id,bowler_id,runs_off_bat,extras,is_legal_delivery,phase,current_run_rate,required_run_rate,pressure_index,expected_runs,expected_wicket_probability,shot_risk_score,batter_control_score,target_is_wicket,target_total_runs
1759,15,14,4,6,40,0,1,False,middle,8.48,,0.273,1.647,0.006,0.787,0.59,0,1
1760,15,14,4,6,40,0,0,True,middle,8.39,,0.273,1.647,0.035,0.787,0.609,0,0
1761,15,14,5,6,40,2,0,True,middle,8.43,,0.275,1.646,0.035,0.788,0.612,0,2
1762,15,14,6,6,40,4,0,True,middle,8.6,,0.278,1.645,0.035,0.939,0.59,0,4
1763,15,15,1,1,37,4,0,True,death,8.77,,0.281,1.534,0.045,0.748,0.678,0,4
1764,15,15,2,1,37,4,0,True,death,8.93,,0.284,1.533,0.045,0.749,0.612,0,4
1765,15,15,3,1,37,0,0,True,death,8.84,,0.287,1.532,0.045,0.601,0.687,0,0
1766,15,15,4,1,37,1,0,True,death,8.81,,0.29,1.531,0.045,0.602,0.566,0,1
1767,15,15,5,6,37,1,0,True,death,8.78,,0.292,1.687,0.049,0.796,0.546,0,1
1768,15,15,6,1,37,0,0,True,death,8.69,,0.295,1.529,0.046,0.604,0.616,0,0
1769,15,16,1,6,37,2,0,True,death,8.72,,0.298,1.684,0.049,0.798,0.68,0,2
1770,15,16,2,6,37,0,1,False,death,8.78,,0.301,1.683,0.006,0.8,0.675,0,1
1771,15,16,2,6,37,0,0,True,death,8.69,,0.301,1.683,0.05,0.8,0.602,1,0
1772,15,16,3,13,37,6,0,True,death,8.97,,0.33,1.474,0.05,0.791,0.614,0,6
1773,15,16,4,13,37,2,0,True,death,9.0,,0.333,1.472,0.051,0.643,0.521,0,2
1774,15,16,5,13,37,4,0,True,death,9.15,,0.335,1.472,0.051,0.794,0.517,0,4
1775,15,16,6,13,37,0,0,True,death,9.06,,0.338,1.47,0.051,0.645,0.514,0,0
1776,15,17,1,1,38,0,0,True,death,8.97,,0.341,1.338,0.064,0.625,0.619,1,0
1777,15,17,2,2,38,0,0,True,death,8.88,,0.37,1.172,0.073,0.624,0.394,0,0
1778,15,17,3,2,38,0,0,True,death,8.8,,0.373,1.171,0.073,0.625,0.449,0,0
1779,15,17,4,2,38,0,0,True,death,8.72,,0.376,1.169,0.073,0.626,0.378,0,0
1780,15,17,5,2,38,1,0,True,death,8.69,,0.378,1.169,0.073,0.627,0.408,0,1
1781,15,17,6,13,38,1,0,True,death,8.67,,0.381,1.281,0.069,0.664,0.535,0,1
1782,15,18,1,13,39,2,0,True,death,8.7,,0.384,1.47,0.051,0.666,0.556,0,2
1783,15,18,2,13,39,6,0,True,death,8.95,,0.387,1.469,0.051,0.817,0.522,0,6
1784,15,18,3,13,39,0,0,True,death,8.86,,0.39,1.468,0.051,0.668,0.623,0,0
1785,15,18,4,13,39,1,0,True,death,8.84,,0.393,1.466,0.052,0.67,0.626,0,1
1786,15,18,5,2,39,6,0,True,death,9.08,,0.395,1.352,0.056,0.785,0.472,0,6
1787,15,18,6,2,39,4,0,True,death,9.21,,0.398,1.351,0.056,0.786,0.533,0,4
1788,15,19,1,13,39,1,0,True,death,9.18,,0.401,1.463,0.052,0.673,0.636,1,1
1789,15,19,2,2,39,2,0,True,death,9.21,,0.43,1.337,0.058,0.651,0.573,0,2
1790,15,19,3,2,39,0,1,True,death,9.18,,0.433,1.336,0.058,0.652,0.472,0,1
1791,15,19,4,12,39,0,0,True,death,9.1,,0.435,1.282,0.064,0.646,0.491,0,0
1792,15,19,5,12,39,1,0,True,death,9.08,,0.438,1.281,0.064,0.647,0.384,0,1
1793,15,19,6,2,39,0,0,True,death,9.0,,0.441,1.333,0.058,0.656,0.472,0,0
1794,16,0,1,36,7,1,0,True,powerplay,6.0,9.08,0.259,1.225,0.04,0.495,0.442,0,1
1795,16,0,2,31,7,2,0,True,powerplay,9.0,9.05,0.262,1.388,0.048,0.711,0.551,0,2
1796,16,0,3,31,7,0,1,True,powerplay,8.0,9.08,0.264,1.387,0.049,0.712,0.532,0,1
1797,16,0,4,36,7,1,0,True,powerplay,7.5,9.1,0.268,1.221,0.041,0.499,0.543,0,1
1798,16,0,5,31,7,0,0,True,powerplay,6.0,9.18,0.271,1.384,0.049,0.715,0.532,0,0
1799,16,0,6,31,7,4,0,True,powerplay,9.0,9.05,0.276,1.382,0.049,0.867,0.409,0,4
1800,16,1,1,36,9,0,0,True,powerplay,7.71,9.13,0.276,1.256,0.037,0.503,0.533,0,0
1801,16,1,2,36,9,1,0,True,powerplay,7.5,9.16,0.281,1.254,0.038,0.505,0.548,0,1
1802,16,1,3,31,9,0,0,True,powerplay,6.67,9.24,0.284,1.416,0.046,0.721,0.5,0,0
1803,16,1,4,31,9,4,0,True,powerplay,8.4,9.11,0.29,1.414,0.046,0.873,0.451,0,4
1804,16,1,5,31,9,1,0,True,powerplay,8.18,9.14,0.289,1.414,0.046,0.723,0.554,0,1
1805,16,1,6,36,9,3,0,True,powerplay,9.0,9.06,0.292,1.249,0.038,0.51,0.515,0,3
1806,16,2,1,36,14,0,0,True,powerplay,8.31,9.14,0.293,1.249,0.038,0.51,0.434,0,0
1807,16,2,2,36,14,1,0,True,powerplay,8.14,9.17,0.298,1.247,0.038,0.513,0.52,0,1
1808,16,2,3,31,14,4,0,True,powerplay,9.2,9.03,0.302,1.409,0.047,0.879,0.438,0,4
1809,16,2,4,31,14,4,0,True,powerplay,10.12,8.88,0.3,1.41,0.047,0.878,0.436,0,4
1810,16,2,5,31,14,6,0,True,powerplay,11.65,8.62,0.299,1.41,0.047,0.877,0.565,0,6
1811,16,2,6,31,14,1,0,True,powerplay,11.33,8.65,0.294,1.412,0.046,0.725,0.528,0,1
1812,16,3,1,31,8,0,0,True,powerplay,10.74,8.73,0.298,1.468,0.041,0.727,0.565,0,0
1813,16,3,2,31,8,2,0,True,powerplay,10.8,8.7,0.303,1.466,0.041,0.729,0.54,0,2
1814,16,3,3,31,8,2,0,True,powerplay,10.86,8.67,0.305,1.465,0.041,0.73,0.451,1,2
1815,16,3,4,41,8,1,0,True,powerplay,10.64,8.69,0.333,1.31,0.041,0.593,0.438,0,1
1816,16,3,5,36,8,0,0,True,powerplay,10.17,8.78,0.337,1.287,0.035,0.53,0.482,0,0
1817,16,3,6,36,8,1,0,True,powerplay,10.0,8.81,0.342,1.285,0.035,0.532,0.57,0,1
1818,16,4,1,36,10,1,0,True,powerplay,9.84,8.84,0.346,1.293,0.034,0.534,0.578,0,1
1819,16,4,2,41,10,0,0,True,powerplay,9.46,8.94,0.349,1.313,0.041,0.6,0.534,0,0
1820,16,4,3,41,10,0,2,True,powerplay,9.56,8.9,0.355,1.31,0.041,0.603,0.432,0,2
1821,16,4,4,41,10,1,0,True,powerplay,9.43,8.93,0.357,1.309,0.041,0.604,0.479,0,1
1822,16,4,5,36,10,0,0,True,powerplay,9.1,9.03,0.36,1.287,0.035,0.541,0.593,0,0
1823,16,4,6,36,10,1,0,True,powerplay,9.0,9.07,0.366,1.285,0.035,0.543,0.551,0,1
1824,16,5,1,36,12,0,0,True,powerplay,8.71,9.17,0.37,1.512,0.014,0.545,0.621,0,0
1825,16,5,2,36,12,4,0,True,powerplay,9.19,9.0,0.376,1.509,0.014,0.698,0.599,0,4
1826,16,5,3,36,12,1,0,True,powerplay,9.09,9.03,0.374,1.51,0.014,0.547,0.619,0,1
1827,16,5,4,41,12,0,0,True,powerplay,8.82,9.14,0.377,1.53,0.021,0.613,0.583,0,0
1828,16,5,5,41,12,0,0,True,powerplay,8.57,9.25,0.383,1.527,0.021,0.615,0.64,0,0
1829,16,5,6,41,12,1,0,True,powerplay,8.5,9.29,0.389,1.525,0.021,0.618,0.624,0,1
1830,16,6,1,41,7,1,0,True,middle,8.43,9.33,0.393,1.19,0.053,0.62,0.54,0,1
1831,16,6,2,36,7,0,0,True,middle,8.21,9.44,0.397,1.167,0.047,0.557,0.498,0,0
1832,16,6,3,36,7,0,1,False,middle,8.37,9.37,0.403,1.164,0.006,0.56,0.486,0,1
1833,16,6,3,36,7,0,2,True,middle,8.46,9.33,0.401,1.165,0.047,0.559,0.434,0,2
1834,16,6,4,36,7,1,0,True,middle,8.4,9.38,0.403,1.164,0.047,0.56,0.547,1,1
1835,16,6,5,41,7,1,0,True,middle,8.34,9.42,0.433,1.173,0.055,0.638,0.391,0,1
1836,16,6,6,32,7,0,1,False,middle,8.49,9.34,0.437,1.31,0.006,0.825,0.491,0,1
1837,16,6,6,32,7,2,0,True,middle,8.57,9.31,0.435,1.311,0.062,0.824,0.427,0,2
1838,16,7,1,41,9,1,0,True,middle,8.51,9.35,0.437,1.209,0.051,0.64,0.509,0,1
1839,16,7,2,32,9,4,0,True,middle,8.86,9.16,0.441,1.346,0.058,0.977,0.415,0,4
1840,16,7,3,32,9,1,0,True,middle,8.8,9.2,0.438,1.348,0.058,0.826,0.396,0,1
1841,16,7,4,41,9,2,0,True,middle,8.87,9.16,0.442,1.207,0.052,0.642,0.482,0,2
1842,16,7,5,41,9,1,0,True,middle,8.81,9.21,0.444,1.206,0.052,0.643,0.45,0,1
1843,16,7,6,32,9,4,0,True,middle,9.12,9.0,0.448,1.343,0.059,0.98,0.464,0,4
1844,16,8,1,41,14,0,0,True,middle,8.94,9.13,0.445,1.206,0.052,0.643,0.428,0,0
1845,16,8,2,41,14,0,0,True,middle,8.76,9.26,0.452,1.203,0.052,0.646,0.409,0,0
1846,16,8,3,41,14,2,0,True,middle,8.82,9.22,0.458,1.2,0.052,0.649,0.52,0,2
1847,16,8,4,41,14,1,0,True,middle,8.77,9.26,0.46,1.199,0.052,0.65,0.416,0,1
1848,16,8,5,32,14,0,1,True,middle,8.72,9.31,0.464,1.337,0.06,0.837,0.404,0,1
1849,16,8,6,41,14,0,0,True,middle,8.56,9.45,0.468,1.196,0.053,0.653,0.417,0,0
1850,16,9,1,32,8,1,0,True,middle,8.51,9.51,0.475,1.389,0.055,0.842,0.56,0,1
1851,16,9,2,41,8,0,1,False,middle,8.62,9.42,0.48,1.248,0.006,0.659,0.561,0,1
1852,16,9,2,41,8,0,0,True,middle,8.46,9.56,0.477,1.249,0.048,0.658,0.501,0,0
1853,16,9,3,41,8,0,0,True,middle,8.32,9.71,0.484,1.247,0.048,0.661,0.469,0,0
1854,16,9,4,41,8,0,0,True,middle,8.17,9.87,0.491,1.244,0.048,0.664,0.433,0,0
1855,16,9,5,41,8,0,0,True,middle,8.03,10.03,0.498,1.241,0.049,0.667,0.476,0,0
1856,16,9,6,41,8,0,0,True,middle,7.9,10.2,0.506,1.237,0.049,0.671,0.501,0,0
1857,16,10,1,32,10,2,0,True,middle,7.97,10.17,0.513,1.383,0.055,0.859,0.513,0,2
1858,16,10,2,32,10,2,0,True,middle,8.03,10.14,0.515,1.382,0.055,0.86,0.526,0,2
1859,16,10,3,32,10,1,0,True,middle,8.0,10.21,0.517,1.381,0.056,0.861,0.494,0,1
1860,16,10,4,41,10,0,0,True,middle,7.88,10.39,0.522,1.24,0.049,0.678,0.536,0,0
1861,16,10,5,41,10,0,0,True,middle,7.75,10.58,0.53,1.237,0.049,0.681,0.562,0,0
1862,16,10,6,41,10,4,0,True,middle,8.0,10.33,0.538,1.233,0.05,0.835,0.48,0,4
1863,16,11,1,32,12,1,0,True,middle,7.97,10.42,0.534,1.603,0.034,0.869,0.653,0,1
1864,16,11,2,41,12,0,0,True,middle,7.85,10.62,0.54,1.461,0.028,0.686,0.652,0,0
1865,16,11,3,41,12,2,0,True,middle,7.91,10.59,0.548,1.458,0.028,0.689,0.641,0,2
1866,16,11,4,41,12,6,0,True,middle,8.31,10.08,0.55,1.457,0.028,0.84,0.663,0,6
1867,16,11,5,41,12,1,0,True,middle,8.28,10.16,0.538,1.462,0.028,0.685,0.667,0,1
1868,16,11,6,32,12,1,0,True,middle,8.25,10.25,0.543,1.599,0.035,0.873,0.511,0,1
1869,16,12,1,32,7,0,0,True,middle,8.14,10.47,0.549,1.263,0.067,0.876,0.404,0,0
1870,16,12,2,32,7,1,0,True,middle,8.11,10.57,0.558,1.259,0.067,0.88,0.512,0,1
1871,16,12,3,41,7,1,0,True,middle,8.08,10.67,0.564,1.118,0.061,0.697,0.429,0,1
1872,16,12,4,32,7,3,0,True,middle,8.21,10.5,0.569,1.255,0.068,0.885,0.479,1,3
1873,16,12,5,41,7,1,0,True,middle,8.18,10.6,0.593,1.106,0.062,0.71,0.419,0,1
1874,16,12,6,33,7,2,0,True,middle,8.23,10.57,0.599,0.957,0.063,0.612,0.408,0,2
1875,16,13,1,41,9,0,0,True,middle,8.13,10.83,0.601,1.14,0.059,0.713,0.467,0,0
1876,16,13,2,41,9,0,0,True,middle,8.03,11.1,0.611,1.136,0.059,0.718,0.443,0,0
1877,16,13,3,41,9,1,0,True,middle,8.0,11.23,0.622,1.131,0.06,0.723,0.533,0,1
1878,16,13,4,33,9,1,0,True,middle,7.98,11.37,0.628,0.983,0.061,0.625,0.399,0,1
1879,16,13,5,41,9,2,0,True,middle,8.02,11.35,0.635,1.126,0.06,0.729,0.469,0,2
1880,16,13,6,41,9,1,0,True,middle,8.0,11.5,0.637,1.125,0.06,0.73,0.503,0,1
1881,16,14,1,41,14,1,0,True,middle,7.98,11.66,0.645,1.122,0.061,0.733,0.419,0,1
1882,16,14,2,33,14,1,0,True,middle,7.95,11.82,0.652,0.973,0.062,0.636,0.493,0,1
1883,16,14,3,41,14,1,0,True,middle,7.93,12.0,0.659,1.116,0.061,0.739,0.458,0,1
1884,16,14,4,33,14,0,0,True,middle,7.84,12.38,0.667,0.966,0.062,0.643,0.404,0,0
1885,16,14,5,33,14,2,0,True,middle,7.89,12.39,0.681,0.96,0.063,0.649,0.369,0,2
1886,16,14,6,33,14,1,0,True,middle,7.87,12.6,0.684,0.959,0.063,0.651,0.459,0,1
1887,16,15,1,33,8,1,0,True,death,7.85,12.83,0.693,1.012,0.076,0.655,0.497,0,1
1888,16,15,2,41,8,1,0,True,death,7.83,13.07,0.702,1.155,0.076,0.759,0.542,0,1
1889,16,15,3,33,8,6,0,True,death,8.13,12.22,0.712,1.004,0.077,0.813,0.509,1,6
1890,16,15,4,42,8,0,0,True,death,8.04,12.69,0.717,1.159,0.082,0.844,0.513,0,0
1891,16,15,5,42,8,0,0,True,death,7.96,13.2,0.733,1.152,0.083,0.851,0.415,0,0
1892,16,15,6,42,8,1,0,True,death,7.94,13.5,0.75,1.145,0.084,0.859,0.408,0,1
1893,16,16,1,42,12,0,0,True,death,7.86,14.09,0.762,1.378,0.061,0.864,0.605,0,0
1894,16,16,2,42,12,1,0,True,death,7.84,14.45,0.779,1.371,0.062,0.872,0.611,0,1
1895,16,16,3,41,12,0,0,True,death,7.76,15.14,0.782,1.359,0.057,0.795,0.591,0,0
1896,16,16,4,41,12,1,0,True,death,7.74,15.6,0.785,1.358,0.057,0.796,0.534,0,1
1897,16,16,5,42,12,2,0,True,death,7.78,15.79,0.787,1.367,0.063,0.876,0.568,0,2
1898,16,16,6,42,12,1,0,True,death,7.76,16.33,0.79,1.366,0.063,0.877,0.607,0,1
1899,16,17,1,42,12,4,0,True,death,7.92,15.88,0.793,1.365,0.063,1,0.555,0,4
1900,16,17,2,42,12,1,0,True,death,7.9,16.5,0.796,1.364,0.063,0.88,0.603,0,1
1901,16,17,3,41,12,1,0,True,death,7.89,17.2,0.799,1.352,0.058,0.802,0.641,0,1
1902,16,17,4,42,12,0,0,True,death,7.81,18.43,0.802,1.361,0.063,0.882,0.5,0,0
1903,16,17,5,42,12,0,0,True,death,7.74,19.85,0.804,1.36,0.063,0.883,0.548,0,0
1904,16,17,6,42,12,0,1,True,death,7.72,21.0,0.807,1.359,0.063,0.885,0.593,0,1
1905,16,18,1,42,14,2,0,True,death,7.76,21.82,0.81,1.062,0.092,0.886,0.357,0,2
1906,16,18,2,42,14,0,2,True,death,7.8,22.8,0.813,1.061,0.092,0.887,0.391,1,2
1907,16,18,3,44,14,1,0,True,death,7.78,24.67,0.842,0.315,0.156,0.922,0,0,1
1908,16,18,4,41,14,1,0,True,death,7.77,27.0,0.845,1.038,0.088,0.823,0.516,0,1
1909,16,18,5,44,14,0,0,True,death,7.7,30.86,0.847,0.313,0.156,0.924,0,0,0
1910,16,18,6,44,14,0,0,True,death,7.63,36.0,0.85,0.311,0.156,0.925,0,0,0
1911,16,19,1,41,9,2,0,True,death,7.67,40.8,0.853,1.034,0.088,0.827,0.466,0,2
1912,16,19,2,41,9,2,0,True,death,7.71,48.0,0.856,1.033,0.088,0.828,0.545,0,2
1913,16,19,3,41,9,0,0,True,death,7.64,64.0,0.859,1.032,0.088,0.829,0.454,0,0
1914,16,19,4,41,9,6,0,True,death,7.88,78.0,0.862,1.031,0.089,0.981,0.459,0,6
1915,16,19,5,41,9,1,0,True,death,7.87,150.0,0.864,1.03,0.089,0.832,0.545,0,1
1916,16,19,6,44,9,0,0,True,death,7.8,150.0,0.867,0.304,0.157,0.933,0,0,0
1917,17,0,1,60,7,0,0,True,powerplay,0.0,,0.0,1.359,0.034,0.421,0.404,0,0
1918,17,0,2,60,7,0,0,True,powerplay,0.0,,0.003,1.358,0.034,0.423,0.421,0,0
1919,17,0,3,60,7,1,0,True,powerplay,2.0,,0.006,1.357,0.034,0.424,0.462,0,1
1920,17,0,4,46,7,0,0,True,powerplay,1.5,,0.009,1.358,0.035,0.468,0.46,0,0
1921,17,0,5,46,7,2,0,True,powerplay,3.6,,0.011,1.357,0.035,0.469,0.464,0,2
1922,17,0,6,46,7,0,0,True,powerplay,3.0,,0.014,1.356,0.035,0.471,0.429,0,0
1923,17,1,1,60,9,1,0,True,powerplay,3.43,,0.017,1.39,0.031,0.429,0.508,0,1
1924,17,1,2,46,9,0,0,True,powerplay,3.0,,0.02,1.391,0.032,0.473,0.508,0,0
1925,17,1,3,46,9,0,0,True,powerplay,2.67,,0.023,1.39,0.032,0.475,0.456,0,0
1926,17,1,4,46,9,0,0,True,powerplay,2.4,,0.026,1.389,0.032,0.476,0.494,0,0
1927,17,1,5,46,9,1,0,True,powerplay,2.73,,0.028,1.388,0.032,0.477,0.46,0,1
1928,17,1,6,60,9,0,0,True,powerplay,2.5,,0.031,1.384,0.032,0.435,0.432,0,0
1929,17,2,1,46,14,0,0,True,powerplay,2.31,,0.034,1.385,0.032,0.48,0.491,0,0
1930,17,2,2,46,14,0,0,True,powerplay,2.14,,0.037,1.384,0.032,0.481,0.432,0,0
1931,17,2,3,46,14,0,0,True,powerplay,2.0,,0.04,1.383,0.032,0.482,0.519,0,0
1932,17,2,4,46,14,1,0,True,powerplay,2.25,,0.043,1.382,0.033,0.484,0.483,0,1
1933,17,2,5,60,14,1,0,True,powerplay,2.47,,0.045,1.379,0.032,0.442,0.425,0,1
1934,17,2,6,46,14,2,0,True,powerplay,3.0,,0.048,1.38,0.033,0.486,0.397,0,2
1935,17,3,1,60,8,0,0,True,powerplay,2.84,,0.051,1.433,0.027,0.444,0.591,0,0
1936,17,3,2,60,8,0,0,True,powerplay,2.7,,0.054,1.432,0.027,0.446,0.485,0,0
1937,17,3,3,60,8,0,0,True,powerplay,2.57,,0.057,1.431,0.027,0.447,0.537,0,0
1938,17,3,4,60,8,0,0,True,powerplay,2.45,,0.059,1.43,0.027,0.448,0.492,0,0
1939,17,3,5,60,8,1,0,True,powerplay,2.61,,0.062,1.429,0.028,0.449,0.517,0,1
1940,17,3,6,46,8,0,0,True,powerplay,2.5,,0.065,1.43,0.028,0.494,0.493,0,0
1941,17,4,1,60,10,4,0,True,powerplay,3.36,,0.068,1.436,0.027,0.602,0.519,0,4
1942,17,4,2,60,10,2,0,True,powerplay,3.69,,0.071,1.434,0.027,0.453,0.523,0,2
1943,17,4,3,60,10,1,0,True,powerplay,3.78,,0.074,1.433,0.027,0.455,0.589,0,1
1944,17,4,4,46,10,4,0,True,powerplay,4.5,,0.077,1.434,0.028,0.649,0.489,0,4
1945,17,4,5,46,10,0,0,True,powerplay,4.34,,0.079,1.433,0.028,0.5,0.477,0,0
1946,17,4,6,46,10,1,0,True,powerplay,4.4,,0.082,1.432,0.028,0.501,0.422,0,1
1947,17,5,1,46,12,0,0,True,powerplay,4.26,,0.085,1.659,0.006,0.503,0.547,0,0
1948,17,5,2,46,12,1,0,True,powerplay,4.31,,0.088,1.658,0.006,0.504,0.591,0,1
1949,17,5,3,60,12,4,0,True,powerplay,4.91,,0.091,1.654,0.006,0.612,0.615,0,4
1950,17,5,4,60,12,4,0,True,powerplay,5.47,,0.094,1.653,0.006,0.614,0.59,0,4
1951,17,5,5,60,12,1,0,True,powerplay,5.49,,0.096,1.652,0.006,0.465,0.552,0,1
1952,17,5,6,46,12,0,0,True,powerplay,5.33,,0.099,1.653,0.007,0.509,0.632,0,0
1953,17,6,1,60,7,0,0,True,middle,5.19,,0.102,1.317,0.039,0.467,0.552,0,0
1954,17,6,2,60,7,0,0,True,middle,5.05,,0.105,1.315,0.039,0.469,0.471,0,0
1955,17,6,3,60,7,4,0,True,middle,5.54,,0.108,1.314,0.039,0.62,0.543,0,4
1956,17,6,4,60,7,1,0,True,middle,5.55,,0.111,1.313,0.039,0.471,0.49,0,1
1957,17,6,5,46,7,2,0,True,middle,5.71,,0.113,1.314,0.039,0.515,0.509,0,2
1958,17,6,6,46,7,0,0,True,middle,5.57,,0.116,1.313,0.04,0.516,0.493,0,0
1959,17,7,1,60,9,4,0,True,middle,6.0,,0.119,1.347,0.036,0.625,0.448,0,4
1960,17,7,2,60,9,1,0,True,middle,6.0,,0.122,1.346,0.036,0.476,0.457,0,1
1961,17,7,3,46,9,1,0,True,middle,6.0,,0.125,1.347,0.036,0.521,0.422,0,1
1962,17,7,4,60,9,4,0,True,middle,6.39,,0.128,1.344,0.036,0.629,0.537,0,4
1963,17,7,5,60,9,0,0,True,middle,6.26,,0.13,1.343,0.036,0.48,0.478,0,0
1964,17,7,6,60,9,4,0,True,middle,6.62,,0.133,1.342,0.036,0.631,0.573,0,4
1965,17,8,1,46,14,1,0,True,middle,6.61,,0.136,1.343,0.037,0.525,0.445,0,1
1966,17,8,2,60,14,0,2,True,middle,6.72,,0.139,1.339,0.037,0.484,0.477,0,2
1967,17,8,3,60,14,0,0,True,middle,6.59,,0.142,1.338,0.037,0.485,0.436,0,0
1968,17,8,4,60,14,4,0,True,middle,6.92,,0.145,1.337,0.037,0.637,0.454,0,4
1969,17,8,5,60,14,2,0,True,middle,7.02,,0.147,1.336,0.037,0.488,0.507,0,2
1970,17,8,6,60,14,6,0,True,middle,7.56,,0.15,1.334,0.037,0.639,0.51,0,6
1971,17,9,1,46,8,1,1,False,middle,7.78,,0.153,1.393,0.006,0.533,0.547,0,2
1972,17,9,1,60,8,0,0,True,middle,7.64,,0.153,1.39,0.032,0.49,0.491,0,0
1973,17,9,2,60,8,0,0,True,middle,7.5,,0.156,1.389,0.032,0.492,0.457,0,0
1974,17,9,3,60,8,1,0,True,middle,7.47,,0.159,1.388,0.032,0.493,0.563,0,1
1975,17,9,4,46,8,6,0,True,middle,7.97,,0.162,1.389,0.033,0.687,0.541,0,6
1976,17,9,5,46,8,1,0,True,middle,7.93,,0.164,1.388,0.033,0.538,0.485,0,1
1977,17,9,6,60,8,0,0,True,middle,7.8,,0.167,1.384,0.032,0.497,0.471,0,0
1978,17,10,1,46,10,1,0,True,middle,7.77,,0.17,1.395,0.032,0.541,0.531,0,1
1979,17,10,2,60,10,0,0,True,middle,7.65,,0.173,1.391,0.032,0.499,0.519,0,0
1980,17,10,3,60,10,4,0,True,middle,7.9,,0.176,1.39,0.032,0.651,0.537,0,4
1981,17,10,4,60,10,4,0,True,middle,8.16,,0.179,1.389,0.032,0.652,0.448,0,4
1982,17,10,5,60,10,0,0,True,middle,8.03,,0.181,1.388,0.032,0.503,0.467,0,0
1983,17,10,6,60,10,2,0,True,middle,8.09,,0.184,1.387,0.032,0.504,0.459,0,2
1984,17,11,1,46,12,4,0,True,middle,8.33,,0.187,1.616,0.011,0.698,0.641,0,4
1985,17,11,2,46,12,4,0,True,middle,8.56,,0.19,1.615,0.011,0.7,0.532,1,4
1986,17,11,3,56,12,1,0,True,middle,8.52,,0.219,1.709,0.023,0.684,0.521,0,1
1987,17,11,4,60,12,2,0,True,middle,8.57,,0.222,1.599,0.012,0.521,0.672,1,2
1988,17,11,5,58,12,0,0,True,middle,8.45,,0.25,1.511,0.022,0.527,0.616,0,0
1989,17,11,6,58,12,1,0,True,middle,8.42,,0.253,1.51,0.022,0.528,0.534,0,1
1990,17,12,1,58,7,1,0,True,middle,8.38,,0.256,1.175,0.054,0.529,0.355,0,1
1991,17,12,2,56,7,0,0,True,middle,8.27,,0.259,1.359,0.057,0.702,0.512,0,0
1992,17,12,3,56,7,6,0,True,middle,8.64,,0.262,1.358,0.057,0.854,0.529,0,6
1993,17,12,4,56,7,2,0,True,middle,8.68,,0.265,1.357,0.057,0.705,0.499,0,2
1994,17,12,5,56,7,4,0,True,middle,8.88,,0.267,1.356,0.057,0.856,0.432,0,4
1995,17,12,6,56,7,0,0,True,middle,8.77,,0.27,1.354,0.058,0.707,0.47,0,0
1996,17,13,1,58,9,1,0,True,middle,8.73,,0.273,1.206,0.051,0.537,0.426,0,1
1997,17,13,2,56,9,4,0,True,middle,8.92,,0.276,1.39,0.054,0.86,0.543,0,4
1998,17,13,3,56,9,6,0,True,middle,9.26,,0.279,1.389,0.054,0.861,0.465,0,6
1999,17,13,4,56,9,0,0,True,middle,9.15,,0.282,1.387,0.054,0.713,0.454,0,0
2000,17,13,5,56,9,1,0,True,middle,9.11,,0.284,1.387,0.055,0.714,0.461,0,1
2001,17,13,6,58,9,0,0,True,middle,9.0,,0.287,1.2,0.051,0.543,0.486,0,0
2002,17,14,1,56,14,0,0,True,middle,8.89,,0.29,1.384,0.055,0.716,0.475,0,0
2003,17,14,2,56,14,1,0,True,middle,8.86,,0.293,1.383,0.055,0.718,0.542,0,1
2004,17,14,3,58,14,1,0,True,middle,8.83,,0.296,1.196,0.052,0.547,0.404,0,1
2005,17,14,4,56,14,1,0,True,middle,8.8,,0.298,1.381,0.055,0.72,0.484,0,1
2006,17,14,5,58,14,1,0,True,middle,8.76,,0.301,1.194,0.052,0.55,0.445,0,1
2007,17,14,6,56,14,0,0,True,middle,8.67,,0.304,1.378,0.055,0.723,0.419,0,0
2008,17,15,1,58,8,1,0,True,death,8.64,,0.307,1.249,0.065,0.552,0.488,0,1
2009,17,15,2,56,8,0,0,True,death,8.54,,0.31,1.433,0.068,0.725,0.555,0,0
2010,17,15,3,56,8,6,0,True,death,8.84,,0.313,1.432,0.068,0.877,0.546,0,6
2011,17,15,4,56,8,1,0,True,death,8.81,,0.316,1.43,0.068,0.728,0.568,0,1
2012,17,15,5,58,8,2,0,True,death,8.84,,0.318,1.244,0.065,0.557,0.384,0,2
2013,17,15,6,58,8,0,0,True,death,8.75,,0.321,1.243,0.066,0.559,0.446,0,0
2014,17,16,1,56,12,4,0,True,death,8.91,,0.324,1.665,0.046,0.882,0.559,0,4
2015,17,16,2,56,12,4,0,True,death,9.06,,0.327,1.664,0.046,0.883,0.52,0,4
2016,17,16,3,56,12,2,0,True,death,9.09,,0.33,1.663,0.046,0.734,0.585,0,2
2017,17,16,4,56,12,4,0,True,death,9.24,,0.333,1.661,0.047,0.886,0.581,0,4
2018,17,16,5,56,12,1,0,True,death,9.21,,0.335,1.66,0.047,0.736,0.629,0,1
2019,17,16,6,58,12,0,0,True,death,9.12,,0.338,1.474,0.044,0.566,0.556,0,0
2020,17,17,1,56,12,1,0,True,death,9.09,,0.341,1.658,0.047,0.739,0.644,0,1
2021,17,17,2,58,12,0,0,True,death,9.0,,0.344,1.471,0.044,0.569,0.604,0,0
